ResponseId,Variable group,Variable description,Variable options/statements,Value label,Value,Value_weighted,Question,Answer Option
R_datsN24qdr31Es1,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,0.529233038348083,Q3,2
R_AsOU4wvbde0trZD,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_27JU0R5E9rtSbzt,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very good,1,0.529233038348083,Q3,2
R_wTxxZ806SKL65R7,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,0.529233038348083,Q3,2
R_3elxyC9EnaA7iaR,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_1pS6FrMElIL5YbK,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_4VBXr7Q9q6zgHIJ,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,0.529233038348083,Q3,2
R_pPDnH8epNLYbHLr,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,0.529233038348083,Q3,2
R_1mDCZYlxJQZG83h,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,0.529233038348083,Q3,2
R_cu6xefNVpqTvyox,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_2dZ0ggztzpYSsyh,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Too good (more than necessary),1,0.529233038348083,Q3,2
R_30ot3rOaq1MR13I,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Good,1,0.529233038348083,Q3,2
R_1MMyCnjkEpdOKRu,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_qCwwALXQ4Q6FZ7P,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Good,1,0.529233038348083,Q3,2
R_2q2ws3sY9zm5V3m,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_3Jr8I8UCHYbE2Ip,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_ePcX5PivxBTgZXz,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_3s4Wmcp5TIlklLy,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,0.529233038348083,Q3,2
R_6r5hZxs6SjgjYkx,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,0.529233038348083,Q3,2
R_1f3OkcweKhh7Pzc,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_1DwBHO2oT8d285U,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,0.529233038348083,Q3,2
R_2RQBvesoa79DLkL,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,0.529233038348083,Q3,2
R_33xQMdfpBlu8xTJ,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,0.529233038348083,Q3,2
R_2BsueEk4R1Nw0cv,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_2VCqcCBLxNfJeBH,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_1ouqULsIicZHJJc,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_31v1Ezse9j0bX4u,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_2WO7g84G5AVyfZm,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,0.529233038348083,Q3,2
R_3RaA8Tit8E3cnha,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very good,1,0.529233038348083,Q3,2
R_1jWg67XR72xB3WL,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_23Vk1lfdgIpBDaG,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_3PS0rLdCUUMr3Ww,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,0.529233038348083,Q3,2
R_DTAfBxaRUqKD0Hv,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_21zvvVfMjFb1Ivw,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_3lQxFlDjYwETJMn,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,0.529233038348083,Q3,2
R_TdxS7AQmR1y4YP7,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Good,1,0.529233038348083,Q3,2
R_1mQQAhTdC1KdVLt,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_RWeRrk0MJoBvoad,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,0.529233038348083,Q3,2
R_1d01cs8riumRbIV,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very good,1,0.529233038348083,Q3,2
R_sn7zeSDCpaIjyYV,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.529233038348083,Q3,2
R_295qA53OGYIbHSn,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,0.843786008230453,Q3,2
R_2OOsmYE9NgIXyav,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,0.887619048,Q3,2
R_3IZh8Jpb0ExTdFR,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,0.529233038348083,Q3,2
R_yIn3MGnVOX1NlAZ,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very good,1,0.887619048,Q3,2
R_C46ssMlmDHOGyjv,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,1.02009950248756,Q3,2
R_1cYykAFaWpQHRvB,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,0.843786008230453,Q3,2
R_3dYOovoSZYKmvAY,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,1.22883561643836,Q3,2
R_2E9KEOr8p8Uh1AO,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Good,1,0.627033639143731,Q3,2
R_agwX3IOzT9pPwZj,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,0.887619048,Q3,2
R_DCd7eWe74fPvDJn,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.843786008230453,Q3,2
R_3CCrNLH76v6U6EX,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,1.02009950248756,Q3,2
R_2sJGn5X5WeUCzOV,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,1.58769911504425,Q3,2
R_31aWgRbkwMf2Nv9,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,1.58769911504425,Q3,2
R_4ZAzNtSRTrcZVMR,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,1.22883561643836,Q3,2
R_1LjTTIVmY5geL6E,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Good,1,1.02009950248756,Q3,2
R_3gUy49jycDo8m3V,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,1.02009950248756,Q3,2
R_3iI3MX74Qzylf3o,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,1.02009950248756,Q3,2
R_3Oex2B0E9C9W8Dn,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very good,1,1.02009950248756,Q3,2
R_1jH9gfaKrdsRBvH,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.887619048,Q3,2
R_8kbz3JRRssXT6P7,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.843786008230453,Q3,2
R_7U1zhjT10Fj6Oyd,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,0.742898550724638,Q3,2
R_ex4s5wwhI28dnYR,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,0.742898550724638,Q3,2
R_3qtZ9hRp8cL0eSR,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,0.529233038348083,Q3,2
R_29cblV8KdsgWKE0,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,0.887619048,Q3,2
R_XUtkRnwLAKLLrwd,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Good,1,0.843786008230453,Q3,2
R_1mQKmqilIwk6z0Q,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,1.02009950248756,Q3,2
R_6R2WHUCTak3JfwJ,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,1.02009950248756,Q3,2
R_VQoEsDzO06K1MeR,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,1.9086170212766,Q3,2
R_295qswwI3A7lyHI,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Good,1,4.88190476190476,Q3,2
R_3IXdDSNATHZK1iM,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,1.88110091743119,Q3,2
R_3fNaI5SKzlTzGG4,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,1.88110091743119,Q3,2
R_3oS1Eb8ziz7kNQg,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,1.58769911504425,Q3,2
R_1LbtlYrJIlGTFBM,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,1.58769911504425,Q3,2
R_4PhVaBm5jODjVbb,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,1.58769911504425,Q3,2
R_A1ca0LFem6dyeQx,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,1.58769911504425,Q3,2
R_1T6ET9kNqgWvQsN,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,1.289559748,Q3,2
R_302dQLNaqRomZLg,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,1.22883561643836,Q3,2
R_1QzIXZLiNOl5MGH,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,1.22883561643836,Q3,2
R_YYdJYvlhCRyb8lj,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Good,1,1.22883561643836,Q3,2
R_xgebHVky3GLOZ6F,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,1.02009950248756,Q3,2
R_2fqfxYo8bUz2qBi,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,1.02009950248756,Q3,2
R_3oBAywLmoWsnVhi,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,1.02009950248756,Q3,2
R_Btyr5TWhFEcW3YJ,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very bad,1,1.02009950248756,Q3,2
R_1Fh0otd3ShrSrwH,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,1.02009950248756,Q3,2
R_2dSFGXgP3SdpHDS,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Very good,1,0.887619048,Q3,2
R_28Y6YNg9uhPCWzD,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Good,1,0.887619048,Q3,2
R_2qC5HUxLFHZQQYd,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Neutral,1,0.887619048,Q3,2
R_28TdsjrkpFPBtnq,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.843786008230453,Q3,2
R_xhiqMgpSdkiKvex,Contribution of actors to make the Netherlands climate neutral,"Together with other European countries, the Netherlands has agreed to be climate neutral by 2050. This means that the Netherlands wants to emit 95% less CO2 in 2050 than in 1990. How well do you think the Dutch government, business and yourself are working towards this goal?",The corporate sector,Bad,1,0.843786008230453,Q3,2
